VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,VARIABLE_TERM,ORDER,VALUES,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_DiureticMisuse_NotShapeWeightRelated_Type_1,What is the type of diuretic taken during this time?,DCW_650103.doc,string,,,,,,,PhenX,PX650103440206,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_DiureticMisuse_NotShapeWeightRelated_Days_2,"What is the number of days in 2 month prior you misused diuretics regardless of whether it influenced your shape, weight, or body composition??",DCW_650103.doc,integer,days,,,,,,PhenX,PX650103440301,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_DiureticMisuse_NotShapeWeightRelated_Episodes_2,"What is the number of episodes in 2 month prior you misused diuretics regardless of whether it influenced your shape, weight, or body composition??",DCW_650103.doc,integer,,,,,,,PhenX,PX650103440302,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_DiureticMisuse_NotShapeWeightRelated_EpisodesEncoded_2,"What is the number of episodes in 2 month prior you misused diuretics regardless of whether it influenced your shape, weight, or body composition??",DCW_650103.doc,encoded values,,,,,,,PhenX,PX650103440303,,000 = no misused diuretics,777 = the number of episodes is so great that it cannot be calculated,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_DiureticMisuse_NotShapeWeightRelated_Average_2,What is the average number of diuretics taken during this period?,DCW_650103.doc,integer,,,,,,,PhenX,PX650103440304,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_DiureticMisuse_NotShapeWeightRelated_AverageEncoded_2,What is the average number of diuretics taken during this period?,DCW_650103.doc,encoded values,,,,,,,PhenX,PX650103440305,,999 = not applicable,777 = not quantifiable,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_DiureticMisuse_NotShapeWeightRelated_Type_2,What is the type of diuretic taken during this time?,DCW_650103.doc,string,,,,,,,PhenX,PX650103440306,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_DiureticMisuse_NotShapeWeightRelated_Days_3,"What is the number of days in 3 month prior you misused diuretics regardless of whether it influenced your shape, weight, or body composition??",DCW_650103.doc,integer,days,,,,,,PhenX,PX650103440401,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_DiureticMisuse_NotShapeWeightRelated_Episodes_3,"What is the number of episodes in 3 month prior you misused diuretics regardless of whether it influenced your shape, weight, or body composition??",DCW_650103.doc,integer,,,,,,,PhenX,PX650103440402,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_DiureticMisuse_NotShapeWeightRelated_EpisodesEncoded_3,"What is the number of episodes in 3 month prior you misused diuretics regardless of whether it influenced your shape, weight, or body composition??",DCW_650103.doc,encoded values,,,,,,,PhenX,PX650103440403,,000 = no misused diuretics,777 = the number of episodes is so great that it cannot be calculated,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_DiureticMisuse_NotShapeWeightRelated_Average_3,What is the average number of diuretics taken during this period?,DCW_650103.doc,integer,,,,,,,PhenX,PX650103440404,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_DiureticMisuse_NotShapeWeightRelated_AverageEncoded_3,What is the average number of diuretics taken during this period?,DCW_650103.doc,encoded values,,,,,,,PhenX,PX650103440405,,999 = not applicable,777 = not quantifiable,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_DiureticMisuse_NotShapeWeightRelated_Type_3,What is the type of diuretic taken during this time?,DCW_650103.doc,string,,,,,,,PhenX,PX650103440406,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_DiureticMisuse_NotShapeWeightRelated_Days_4,"What is the number of days in 4 month prior you misused diuretics regardless of whether it influenced your shape, weight, or body composition??",DCW_650103.doc,integer,days,,,,,,PhenX,PX650103440501,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_DiureticMisuse_NotShapeWeightRelated_Episodes_4,"What is the number of episodes in 4 month prior you misused diuretics regardless of whether it influenced your shape, weight, or body composition??",DCW_650103.doc,integer,,,,,,,PhenX,PX650103440502,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_DiureticMisuse_NotShapeWeightRelated_EpisodesEncoded_4,"What is the number of episodes in 4 month prior you misused diuretics regardless of whether it influenced your shape, weight, or body composition??",DCW_650103.doc,encoded values,,,,,,,PhenX,PX650103440503,,000 = no misused diuretics,777 = the number of episodes is so great that it cannot be calculated,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_DiureticMisuse_NotShapeWeightRelated_Average_4,What is the average number of diuretics taken during this period?,DCW_650103.doc,integer,,,,,,,PhenX,PX650103440504,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_DiureticMisuse_NotShapeWeightRelated_AverageEncoded_4,What is the average number of diuretics taken during this period?,DCW_650103.doc,encoded values,,,,,,,PhenX,PX650103440505,,999 = not applicable,777 = not quantifiable,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_DiureticMisuse_NotShapeWeightRelated_Type_4,What is the type of diuretic taken during this time?,DCW_650103.doc,string,,,,,,,PhenX,PX650103440506,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_DiureticMisuse_NotShapeWeightRelated_Days_5,"What is the number of days in 5 month prior you misused diuretics regardless of whether it influenced your shape, weight, or body composition??",DCW_650103.doc,integer,days,,,,,,PhenX,PX650103440601,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_DiureticMisuse_NotShapeWeightRelated_Episodes_5,"What is the number of episodes in 5 month prior you misused diuretics regardless of whether it influenced your shape, weight, or body composition??",DCW_650103.doc,integer,,,,,,,PhenX,PX650103440602,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_DiureticMisuse_NotShapeWeightRelated_EpisodesEncoded_5,"What is the number of episodes in 5 month prior you misused diuretics regardless of whether it influenced your shape, weight, or body composition??",DCW_650103.doc,encoded values,,,,,,,PhenX,PX650103440603,,000 = no misused diuretics,777 = the number of episodes is so great that it cannot be calculated,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_DiureticMisuse_NotShapeWeightRelated_Average_5,What is the average number of diuretics taken during this period?,DCW_650103.doc,integer,,,,,,,PhenX,PX650103440604,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_DiureticMisuse_NotShapeWeightRelated_AverageEncoded_5,What is the average number of diuretics taken during this period?,DCW_650103.doc,encoded values,,,,,,,PhenX,PX650103440605,,999 = not applicable,777 = not quantifiable,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_DiureticMisuse_NotShapeWeightRelated_Type_5,What is the type of diuretic taken during this time?,DCW_650103.doc,string,,,,,,,PhenX,PX650103440606,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_DiureticMisuse_NotShapeWeightRelated_Days_6,"What is the number of days in 6 month prior you misused diuretics regardless of whether it influenced your shape, weight, or body composition??",DCW_650103.doc,integer,days,,,,,,PhenX,PX650103440701,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_DiureticMisuse_NotShapeWeightRelated_Episodes_6,"What is the number of episodes in 6 month prior you misused diuretics regardless of whether it influenced your shape, weight, or body composition??",DCW_650103.doc,integer,,,,,,,PhenX,PX650103440702,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_DiureticMisuse_NotShapeWeightRelated_EpisodesEncoded_6,"What is the number of episodes in 6 month prior you misused diuretics regardless of whether it influenced your shape, weight, or body composition??",DCW_650103.doc,encoded values,,,,,,,PhenX,PX650103440703,,000 = no misused diuretics,777 = the number of episodes is so great that it cannot be calculated,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_DiureticMisuse_NotShapeWeightRelated_Average_6,What is the average number of diuretics taken during this period?,DCW_650103.doc,integer,,,,,,,PhenX,PX650103440704,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_DiureticMisuse_NotShapeWeightRelated_AverageEncoded_6,What is the average number of diuretics taken during this period?,DCW_650103.doc,encoded values,,,,,,,PhenX,PX650103440705,,999 = not applicable,777 = not quantifiable,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_DiureticMisuse_NotShapeWeightRelated_Type_6,What is the type of diuretic taken during this time?,DCW_650103.doc,string,,,,,,,PhenX,PX650103440706,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_DrivenExercise_History,"Over the past four weeks have you exercised as a means of controlling your weight, altering your shape or amount of fat, or burning off calories?",DCW_650103.doc,enumerated,,,,,,,PhenX,PX650103450100,,Yes,No,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_DrivenExercise_Compelled,Have you felt driven or compelled to exercise?,DCW_650103.doc,enumerated,,,,,,,PhenX,PX650103450200,,Yes,No,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_DrivenExercise_FormOfExercise,"Typically, what form of exercise have you taken?",DCW_650103.doc,string,,,,,,,PhenX,PX650103450300,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_DrivenExercise_Intensity,How hard have you exercised?  Have you pushed yourself?,DCW_650103.doc,string,,,,,,,PhenX,PX650103450400,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_DrivenExercise_Harm,Have you exercised even when it might be doing you harm?,DCW_650103.doc,enumerated,,,,,,,PhenX,PX650103450500,,Yes,No,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_DrivenExercise_Inability,Have there been times when you have been unable to exercise for any reason?,DCW_650103.doc,enumerated,,,,,,,PhenX,PX650103450600,,Yes,No,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_DrivenExercise_Inability_Feeling,How has this made you feel?,DCW_650103.doc,string,,,,,,,PhenX,PX650103450700,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_DrivenExercise_Days_1,What is the number of days in 1 month prior you engaged in 'driven' exercising?,DCW_650103.doc,integer,days,,,,,,PhenX,PX650103450801,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_DrivenExercise_AverageTime_1,What was the average amount of time (in minutes) per day spent exercising in this way?,DCW_650103.doc,decimal,minutes,,,,,,PhenX,PX650103450802,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_DrivenExercise_Episodes_1,What is the number of episodes in 1 month prior you engaged in 'driven' exercising?,DCW_650103.doc,integer,,,,,,,PhenX,PX650103450803,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_DrivenExercise_Episodes_Encoded_1,What is the number of episodes in 1 month prior you engaged in 'driven' exercising?,DCW_650103.doc,encoded values,,,,,,,PhenX,PX650103450804,,999 = no driven exercising,777 = the number of episodes is so great that it cannot be calculated,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_DrivenExercise_Days_2,What is the number of days in 2 month prior you engaged in 'driven' exercising?,DCW_650103.doc,integer,days,,,,,,PhenX,PX650103450901,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_DrivenExercise_AverageTime_2,What was the average amount of time (in minutes) per day spent exercising in this way?,DCW_650103.doc,decimal,minutes,,,,,,PhenX,PX650103450902,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_DrivenExercise_Episodes_2,What is the number of episodes in 2 month prior you engaged in 'driven' exercising?,DCW_650103.doc,integer,,,,,,,PhenX,PX650103450903,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_DrivenExercise_Episodes_Encoded_2,What is the number of episodes in 2 month prior you engaged in 'driven' exercising?,DCW_650103.doc,encoded values,,,,,,,PhenX,PX650103450904,,999 = no driven exercising,777 = the number of episodes is so great that it cannot be calculated,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_DrivenExercise_Days_3,What is the number of days in 3 month prior you engaged in 'driven' exercising?,DCW_650103.doc,integer,days,,,,,,PhenX,PX650103451001,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_DrivenExercise_AverageTime_3,What was the average amount of time (in minutes) per day spent exercising in this way?,DCW_650103.doc,decimal,minutes,,,,,,PhenX,PX650103451002,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_DrivenExercise_Episodes_3,What is the number of episodes in 3 month prior you engaged in 'driven' exercising?,DCW_650103.doc,integer,,,,,,,PhenX,PX650103451003,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_DrivenExercise_Episodes_Encoded_3,What is the number of episodes in 3 month prior you engaged in 'driven' exercising?,DCW_650103.doc,encoded values,,,,,,,PhenX,PX650103451004,,999 = no driven exercising,777 = the number of episodes is so great that it cannot be calculated,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_DrivenExercise_Days_4,What is the number of days in 4 month prior you engaged in 'driven' exercising?,DCW_650103.doc,integer,days,,,,,,PhenX,PX650103451101,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_DrivenExercise_AverageTime_4,What was the average amount of time (in minutes) per day spent exercising in this way?,DCW_650103.doc,decimal,minutes,,,,,,PhenX,PX650103451102,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_DrivenExercise_Episodes_4,What is the number of episodes in 4 month prior you engaged in 'driven' exercising?,DCW_650103.doc,integer,,,,,,,PhenX,PX650103451103,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_DrivenExercise_Episodes_Encoded_4,What is the number of episodes in 4 month prior you engaged in 'driven' exercising?,DCW_650103.doc,encoded values,,,,,,,PhenX,PX650103451104,,999 = no driven exercising,777 = the number of episodes is so great that it cannot be calculated,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_DrivenExercise_Days_5,What is the number of days in 5 month prior you engaged in 'driven' exercising?,DCW_650103.doc,integer,days,,,,,,PhenX,PX650103451201,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_DrivenExercise_AverageTime_5,What was the average amount of time (in minutes) per day spent exercising in this way?,DCW_650103.doc,decimal,minutes,,,,,,PhenX,PX650103451202,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_DrivenExercise_Episodes_5,What is the number of episodes in 5 month prior you engaged in 'driven' exercising?,DCW_650103.doc,integer,,,,,,,PhenX,PX650103451203,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_DrivenExercise_Episodes_Encoded_5,What is the number of episodes in 5 month prior you engaged in 'driven' exercising?,DCW_650103.doc,encoded values,,,,,,,PhenX,PX650103451204,,999 = no driven exercising,777 = the number of episodes is so great that it cannot be calculated,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_DrivenExercise_Days_6,What is the number of days in 6 month prior you engaged in 'driven' exercising?,DCW_650103.doc,integer,days,,,,,,PhenX,PX650103451301,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_DrivenExercise_AverageTime_6,What was the average amount of time (in minutes) per day spent exercising in this way?,DCW_650103.doc,decimal,minutes,,,,,,PhenX,PX650103451302,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_DrivenExercise_Episodes_6,What is the number of episodes in 6 month prior you engaged in 'driven' exercising?,DCW_650103.doc,integer,,,,,,,PhenX,PX650103451303,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_DrivenExercise_Episodes_Encoded_6,What is the number of episodes in 6 month prior you engaged in 'driven' exercising?,DCW_650103.doc,encoded values,,,,,,,PhenX,PX650103451304,,999 = no driven exercising,777 = the number of episodes is so great that it cannot be calculated,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_Abstinence_Fasting,Over the past three months has there been a period of two or more weeks when you have not taken part in fasting?,DCW_650103.doc,enumerated,,,,,skip logic,ASK IF at least one of the key forms of weight-control behavior has been rated positively,PhenX,PX650103460100,,Yes,No,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_Abstinence_SelfInducedVomiting,Over the past three months has there been a period of two or more weeks when you have not taken part in self-induced vomiting?,DCW_650103.doc,enumerated,,,,,skip logic,ASK IF at least one of the key forms of weight-control behavior has been rated positively,PhenX,PX650103460200,,Yes,No,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_Abstinence_LaxativeMisuse,Over the past three months has there been a period of two or more weeks when you have not misused laxatives?,DCW_650103.doc,enumerated,,,,,skip logic,ASK IF at least one of the key forms of weight-control behavior has been rated positively,PhenX,PX650103460300,,Yes,No,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_Abstinence_DiureticMisuse,Over the past three months has there been a period of two or more weeks when you have not misused diuretics?,DCW_650103.doc,enumerated,,,,,skip logic,ASK IF at least one of the key forms of weight-control behavior has been rated positively,PhenX,PX650103460400,,Yes,No,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_Abstinence_DrivenExercise,Over the past three months has there been a period of two or more weeks when you have not taken part in driven exercise?,DCW_650103.doc,enumerated,,,,,skip logic,ASK IF at least one of the key forms of weight-control behavior has been rated positively,PhenX,PX650103460500,,Yes,No,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_Dissatisfaction_History,Over the past four weeks have you been dissatisfied with your weight (..... the number on the scale)?,DCW_650103.doc,enumerated,,,,,,,PhenX,PX650103470100,,Yes,No,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_Dissatisfaction_Details,What has this been like?,DCW_650103.doc,string,,,,,,,PhenX,PX650103470200,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_Dissatisfaction_Reason,Why have you been dissatisfied with your weight?,DCW_650103.doc,string,,,,,,,PhenX,PX650103470300,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_Dissatisfaction_Unhappy,Have you been so dissatisfied that it has made you unhappy?,DCW_650103.doc,enumerated,,,,,,,PhenX,PX650103470400,,Yes,No,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_Dissatisfaction_FeltWorse,Could you have felt worse?,DCW_650103.doc,string,,,,,,,PhenX,PX650103470500,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_Dissatisfaction_Duration,How long has this feeling lasted?,DCW_650103.doc,string,,,,,,,PhenX,PX650103470600,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_Dissatisfaction_Rating,Which rating best describes your dissatisfaction due to weight being regarded as too high?,DCW_650103.doc,encoded values,,,,,,,PhenX,PX650103470700,,0 = No dissatisfaction,1,2 = Slight dissatisfaction (no associated distress),3,4 = Moderate dissatisfaction (some associated distress),5,6 = Marked dissatisfaction (extreme concern and distress; weight totally unacceptable),,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_DesireLoseWeight_History,Over the past four weeks have you wanted to weigh less (again I am referring to the number on the scale)?,DCW_650103.doc,enumerated,,,,,,,PhenX,PX650103480100,,Yes,No,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_DesireLoseWeight_Desire,Have you had a strong desire to lose weight?,DCW_650103.doc,enumerated,,,,,,,PhenX,PX650103480200,,Yes,No,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_DesireLoseWeight_Rating,Which rating best describes the number of days on which there has been a strong desire to lose weight?,DCW_650103.doc,encoded values,,,,,,,PhenX,PX650103480300,,0 = No strong desire to lose weight,1 = Strong desire on 1 to 5 days,2 = Strong desire on less than half the days (6 to 12 days),3 = Strong desire on half the days (13 to 15 days),4 = Strong desire on more than half the days (16 to 22 days),5 = Strong desire almost every day (23 to 27 days),6 = Strong desire every day,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_DesireLoseWeight_LengthDays,What is the number of days on which there has been a strong desire to lose weight?,DCW_650103.doc,integer,days,,,,,,PhenX,PX650103480400,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_DesiredWeight,"On average, over the past month what weight have you wanted to be?",DCW_650103.doc,decimal,kilograms,,,,,,PhenX,PX650103490101,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_DesiredWeight_Encoded,"On average, over the past month what weight have you wanted to be?",DCW_650103.doc,encoded values,,,,,,,PhenX,PX650103490102,,888 = subject not interested in his/her weight,777 = no specific weight is low enough,666 = subject primarily interested in his/her shape but has some concern about weight (but not specific weight),,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_Weighing,Over the past four weeks how often have you weighed yourself?,DCW_650103.doc,string,,,,,,,PhenX,PX650103500101,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_Weighing_Encoded,Over the past four weeks how often have you weighed yourself?,DCW_650103.doc,encoded values,,,,,,,PhenX,PX650103500102,,777 = if subject hasn't weight him/herself due to avoidance,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_ReactionPrescribedWeighing,Over the past four weeks how would you have felt if you had been asked to weigh yourself once each week for the subsequent four weeks ..... just once a week; no more often and no less often?,DCW_650103.doc,string,,,,,,,PhenX,PX650103510100,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_ReactionPrescribedWeighing_Rating,"Which rating best describes the strength of negative reaction to the prospect of having to weigh once weekly (no more often, no less often) over the subsequent four weeks?",DCW_650103.doc,encoded values,,,,,,,PhenX,PX650103510200,,0 = No reaction,1,2 = Slight reaction,3,"4 = Moderate reaction (definite reaction, but manageable)",5,6 = Marked reaction (pronounced reaction which would affect other aspects of the subject's life),9 = positive reaction,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_Sensitivity,"Over the past four weeks what amount of weight gain, over a period of one week, would have definitely upset you?",DCW_650103.doc,enumerated,,,,,,,PhenX,PX650103520100,,Yes,No,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_Sensitivity_Rating,Which rating best describes what weight gain (from the subject's average weight over the past four weeks) would have led to a marked negative reaction?,DCW_650103.doc,encoded values,,,,,,,PhenX,PX650103520200,,"0 = 7 lb OR 3.5 kg (or more) would have generated a marked negative reaction, or no amount of weight gain would generate this type of reaction",1 = 6 lb or 3 kg would have generated a marked negative reaction,2 = 5 lb or 2.5 kg would have generated a marked negative reaction,3 = 4 lb or 2 kg would have generated a marked negative reaction,4 = 3 lb or 1.5 kg would have generated a marked negative reaction,5 = 2 lb or 1 kg would have generated a marked negative reaction,"6 = 1 lb or 0.5 kg (i.e., any weight gain) would have generated a marked negative reaction",,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_DissatisfactionShape_History,Over the past four weeks have you been dissatisfied with your overall shape (your figure)?,DCW_650103.doc,enumerated,,,,,,,PhenX,PX650103530100,,Yes,No,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_DissatisfactionShape_Details,What has this been like?,DCW_650103.doc,string,,,,,,,PhenX,PX650103530200,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_DissatisfactionShape_Reason,Why have you been dissatisfied with your shape?,DCW_650103.doc,string,,,,,,,PhenX,PX650103530300,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_DissatisfactionShape_Unhapp,Have you been so dissatisfied that it has made you unhappy?,DCW_650103.doc,enumerated,,,,,,,PhenX,PX650103530400,,Yes,No,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_DissatisfactionShape_FeltWorse,Could you have felt worse?,DCW_650103.doc,enumerated,,,,,,,PhenX,PX650103530500,,Yes,No,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_DissatisfactionShape_Duration,How long has this feeling lasted?,DCW_650103.doc,string,,,,,,,PhenX,PX650103530600,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_DissatisfactionShape_Rating,Which rating best describes the subject's dissatisfaction with overall shape or figure because it is viewed as too large?,DCW_650103.doc,encoded values,,,,,,,PhenX,PX650103530700,,0 = No dissatisfaction with shape,1,2 = Slight dissatisfaction with shape (no associated distress),3,4 = Moderate dissatisfaction with shape (some associated distress),5,6 = Marked dissatisfaction with shape (extreme concern and distress; shape totally unacceptable),,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_Preoccupation_History,Over the past four weeks have you spent much time thinking about your shape or weight?,DCW_650103.doc,enumerated,,,,,,,PhenX,PX650103540100,,Yes,No,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_Preoccupation_Distraction,Has thinking about your shape or weight interfered with your ability to concentrate?,DCW_650103.doc,enumerated,,,,,,,PhenX,PX650103540200,,Yes,No,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_Preoccupation_DistractionHobbies,"How about concentrating on things that you are actively interested in, for example, working, following a conversation or reading?",DCW_650103.doc,enumerated,,,,,,,PhenX,PX650103540300,,Yes,No,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_Preoccupation_Rating,Which rating best describes the number of days where concentration is regarded as impaired because of intrusive thoughts about shape or weight which have interfered with activities rather than one's mind simply drifting off the matter at hand?,DCW_650103.doc,encoded values,,,,,,,PhenX,PX650103540400,,0 = No concentration impairment,1 = Concentration impairment on 1 to 5 days,2 = Concentration impairment on less than half the days (6 to 12 days),3 = Concentration impairment on half the days (13 to 15 days),4 = Concentration impairment on more than half the days (16 to 22 days),5 = Concentration impairment almost every day (23 to 27 days),6 = Concentration impairment every day,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_ImportanceWeight_History,"Over the past four weeks has your weight (the number on the scale)  been important in influencing how you feel about (judge, think, evaluate) yourself as a person?",DCW_650103.doc,enumerated,,,,,,,PhenX,PX650103550100,,Yes,No,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_ImportanceWeight_Importance,"If you imagine the things which influence how you feel about (judge, think, evaluate) yourself - such as (your performance at work, being a parent, your marriage, how you get on with other people) - and put these things in order of importance, where does your weight fit in?",DCW_650103.doc,string,,,,,,,PhenX,PX650103550200,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_ImportanceWeight_Affect,"If, over the past four weeks, your weight had changed in any way, would this have affected how you felt about yourself?",DCW_650103.doc,enumerated,,,,,,,PhenX,PX650103550300,,Yes,No,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_ImportanceWeight_MaintainWeight,Over the past four weeks has it been important to you that your weight does not change?,DCW_650103.doc,enumerated,,,,,,,PhenX,PX650103550400,,Yes,No,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_ImportanceWeight_MaintainWeight_Effort,Have you been making sure that it does not change?,DCW_650103.doc,enumerated,,,,,,,PhenX,PX650103550500,,Yes,No,,,,,,,,,,,,,,,
