PX211101_Person18_Connection,How are you connected to this person?,DCW_211101.doc,encoded values,,,,,"Use Card A, record all that apply",,PhenX,PX211101180600,,,,,1 = Spouse/partner,2 = Parent,3 = Brother/sister (including stepbrothers and sisters),4 = Child,5 = Grandparent,6 = Grandchild,7 = Aunt or uncle,8 = In-law,9 = Other relative,10 = Coworker or colleague,11 = Neighbor,12 = Friend,"13 = Boss, employer, teacher",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person18_How_Close,How close are you to this person?,DCW_211101.doc,encoded values,,,,,,,PhenX,PX211101180700,,,,,1 = Very close,2 = Sort of close,3 = Not very close,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person18_Contact_Frequency,How often do you see or talk to the person?,DCW_211101.doc,encoded values,,,,,,,PhenX,PX211101180800,,,,,1 = Often,2 = Occasionally,3 = Hardly ever,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person18_Trust_Doctors,Do they trust doctors to take care of people's problems?,DCW_211101.doc,encoded values,,,,,,,PhenX,PX211101180900,,,,,1 = A lot,2 = Most of the time,3 = Not very much,8 = Don't know/unsure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person18_Function,Has this person done any of the following for you or helped you out?,DCW_211101.doc,encoded values,,,,,"Use Card B, record all that apply  Probe: what else",,PhenX,PX211101181000,,,,,1 = Listen to you when you were feeling down or upset?,2 = Tell you they care about what happens to you?,"3 = Give you suggestions when you have a problem about what you could do, where you could go, or whom you could talk to?","4 = Try to help you with daily chores, like shopping for food, cooking, fixing things, cleaning your apartment/house, or taking you places that you need to go?",5 = Help out when you are short of money by giving or loaning you money?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person18_Cause_Problems,"Does this person hassle you, cause you problems, or make your life difficult?",DCW_211101.doc,encoded values,,,,,"Use Card B, record all that apply",,PhenX,PX211101181100,,,,,1 = A lot,2 = Sometimes,3 = No/Not really,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person19_Name,"Full Name, Initials, Other Identifiers",DCW_211101.doc,string,,,,,,,PhenX,PX211101190100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person19_Which_Generator,From which name generator was this person mentioned?,DCW_211101.doc,enumerated,,,,,,,PhenX,PX211101190200,,,,,I = Important Matters,H = Health,B = Both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person19_Which_Generator_Section,"Full Name, Initials, Other Identifiers",DCW_211101.doc,encoded values,,,,,,,PhenX,PX211101190300,,,,,"1 = From time to time, most people discuss IMPORTANT MATTERS with other people, and we need people we can depend on for help. These can be family, friends, people who have been really helpful to you-what we are interested in are the ones that you are most likely to talk to about really important matters in your life, whether they live near you or far away. Who are the people in your life with whom you discuss important matters? Who are the people you can really count on?",2 = Is there anyone who always wants to talk to you about your important matters in your life whether you want them to or not?,"3 = Are there people who are, in general, a burden to you, because they want to discuss matters important to them, even if you don't?","4 = Have there been any important changes in this recently? In other words, were there people whom you used to discuss important matters with that you would not or no longer talk to about such things? These could be people whom you no longer feel close to, who might have moved or died. Who are they?",5 = I'm interested in the people in your life that you talk to about health problems when they come up. Who are the people that you discuss your health with or you can really count on when you have physical or emotional problems?,"6 = Who are the people, whether or not you have mentioned them before, who are always talking about your mental and physical health and trying to get you to do things about them?","7 = Are there people who are, in general, a burden to you because of their emotional or physical health problems and always want to talk to you about their problems, whether you want them to or not?","8 = Have there been any important changes in any of these lists? In other words, were there people whom you used to discuss health issues with or that you would rely on for help that you would not or no longer talk to about such things? These could be people whom you no longer feel close to, who might have moved or died.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person19_Gender,Person 19 gender,DCW_211101.doc,enumerated,,,,,,,PhenX,PX211101190400,,,,,Male,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person19_Age,Person 19 Age,DCW_211101.doc,integer,year,,,,,,PhenX,PX211101190500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person19_Connection,How are you connected to this person?,DCW_211101.doc,encoded values,,,,,"Use Card A, record all that apply",,PhenX,PX211101190600,,,,,1 = Spouse/partner,2 = Parent,3 = Brother/sister (including stepbrothers and sisters),4 = Child,5 = Grandparent,6 = Grandchild,7 = Aunt or uncle,8 = In-law,9 = Other relative,10 = Coworker or colleague,11 = Neighbor,12 = Friend,"13 = Boss, employer, teacher",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person19_How_Close,How close are you to this person?,DCW_211101.doc,encoded values,,,,,,,PhenX,PX211101190700,,,,,1 = Very close,2 = Sort of close,3 = Not very close,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person19_Contact_Frequency,How often do you see or talk to the person?,DCW_211101.doc,encoded values,,,,,,,PhenX,PX211101190800,,,,,1 = Often,2 = Occasionally,3 = Hardly ever,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person19_Trust_Doctors,Do they trust doctors to take care of people's problems?,DCW_211101.doc,encoded values,,,,,,,PhenX,PX211101190900,,,,,1 = A lot,2 = Most of the time,3 = Not very much,8 = Don't know/unsure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person19_Function,Has this person done any of the following for you or helped you out?,DCW_211101.doc,encoded values,,,,,"Use Card B, record all that apply  Probe: what else",,PhenX,PX211101191000,,,,,1 = Listen to you when you were feeling down or upset?,2 = Tell you they care about what happens to you?,"3 = Give you suggestions when you have a problem about what you could do, where you could go, or whom you could talk to?","4 = Try to help you with daily chores, like shopping for food, cooking, fixing things, cleaning your apartment/house, or taking you places that you need to go?",5 = Help out when you are short of money by giving or loaning you money?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person19_Cause_Problems,"Does this person hassle you, cause you problems, or make your life difficult?",DCW_211101.doc,encoded values,,,,,"Use Card B, record all that apply",,PhenX,PX211101191100,,,,,1 = A lot,2 = Sometimes,3 = No/Not really,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person20_Name,"Full Name, Initials, Other Identifiers",DCW_211101.doc,string,,,,,,,PhenX,PX211101200100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person20_Which_Generator,From which name generator was this person mentioned?,DCW_211101.doc,enumerated,,,,,,,PhenX,PX211101200200,,,,,I = Important Matters,H = Health,B = Both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person20_Which_Generator_Section,"Full Name, Initials, Other Identifiers",DCW_211101.doc,encoded values,,,,,,,PhenX,PX211101200300,,,,,"1 = From time to time, most people discuss IMPORTANT MATTERS with other people, and we need people we can depend on for help. These can be family, friends, people who have been really helpful to you-what we are interested in are the ones that you are most likely to talk to about really important matters in your life, whether they live near you or far away. Who are the people in your life with whom you discuss important matters? Who are the people you can really count on?",2 = Is there anyone who always wants to talk to you about your important matters in your life whether you want them to or not?,"3 = Are there people who are, in general, a burden to you, because they want to discuss matters important to them, even if you don't?","4 = Have there been any important changes in this recently? In other words, were there people whom you used to discuss important matters with that you would not or no longer talk to about such things? These could be people whom you no longer feel close to, who might have moved or died. Who are they?",5 = I'm interested in the people in your life that you talk to about health problems when they come up. Who are the people that you discuss your health with or you can really count on when you have physical or emotional problems?,"6 = Who are the people, whether or not you have mentioned them before, who are always talking about your mental and physical health and trying to get you to do things about them?","7 = Are there people who are, in general, a burden to you because of their emotional or physical health problems and always want to talk to you about their problems, whether you want them to or not?","8 = Have there been any important changes in any of these lists? In other words, were there people whom you used to discuss health issues with or that you would rely on for help that you would not or no longer talk to about such things? These could be people whom you no longer feel close to, who might have moved or died.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person20_Gender,Person 20 gender,DCW_211101.doc,enumerated,,,,,,,PhenX,PX211101200400,,,,,Male,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person20_Age,Person 20 Age,DCW_211101.doc,integer,year,,,,,,PhenX,PX211101200500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person20_Connection,How are you connected to this person?,DCW_211101.doc,encoded values,,,,,"Use Card A, record all that apply",,PhenX,PX211101200600,,,,,1 = Spouse/partner,2 = Parent,3 = Brother/sister (including stepbrothers and sisters),4 = Child,5 = Grandparent,6 = Grandchild,7 = Aunt or uncle,8 = In-law,9 = Other relative,10 = Coworker or colleague,11 = Neighbor,12 = Friend,"13 = Boss, employer, teacher",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person20_How_Close,How close are you to this person?,DCW_211101.doc,encoded values,,,,,,,PhenX,PX211101200700,,,,,1 = Very close,2 = Sort of close,3 = Not very close,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person20_Contact_Frequency,How often do you see or talk to the person?,DCW_211101.doc,encoded values,,,,,,,PhenX,PX211101200800,,,,,1 = Often,2 = Occasionally,3 = Hardly ever,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person20_Trust_Doctors,Do they trust doctors to take care of people's problems?,DCW_211101.doc,encoded values,,,,,,,PhenX,PX211101200900,,,,,1 = A lot,2 = Most of the time,3 = Not very much,8 = Don't know/unsure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person20_Function,Has this person done any of the following for you or helped you out?,DCW_211101.doc,encoded values,,,,,"Use Card B, record all that apply  Probe: what else",,PhenX,PX211101201000,,,,,1 = Listen to you when you were feeling down or upset?,2 = Tell you they care about what happens to you?,"3 = Give you suggestions when you have a problem about what you could do, where you could go, or whom you could talk to?","4 = Try to help you with daily chores, like shopping for food, cooking, fixing things, cleaning your apartment/house, or taking you places that you need to go?",5 = Help out when you are short of money by giving or loaning you money?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person20_Cause_Problems,"Does this person hassle you, cause you problems, or make your life difficult?",DCW_211101.doc,encoded values,,,,,"Use Card B, record all that apply",,PhenX,PX211101201100,,,,,1 = A lot,2 = Sometimes,3 = No/Not really,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person1_Person2_Relationship,"Please think about the relations between these people you told me about earlier.  Some of them may be total strangers in the sense that they wouldn't recognize one another if they bumped into each other on the street.  Others may know each other a bit, or they may be especially close.  First, think about (1 ) and (2 ).  How close are they to one another:",DCW_211101.doc,encoded values,,,,,,,PhenX,PX211101210100,,,,,1 = Very close,2 = Sort of close,3 = Not very close,4 = Don't know each other,8 = I don't know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person1_Person3_Relationship,"Please think about the relations between these people you told me about earlier.  Some of them may be total strangers in the sense that they wouldn't recognize one another if they bumped into each other on the street.  Others may know each other a bit, or they may be especially close.  Think about (1 ) and (3 ).  How close are they to one another:",DCW_211101.doc,encoded values,,,,,,,PhenX,PX211101210200,,,,,1 = Very close,2 = Sort of close,3 = Not very close,4 = Don't know each other,8 = I don't know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person1_Person4_Relationship,"Please think about the relations between these people you told me about earlier.  Some of them may be total strangers in the sense that they wouldn't recognize one another if they bumped into each other on the street.  Others may know each other a bit, or they may be especially close.  Think about (1 ) and (4 ).  How close are they to one another:",DCW_211101.doc,encoded values,,,,,,,PhenX,PX211101210300,,,,,1 = Very close,2 = Sort of close,3 = Not very close,4 = Don't know each other,8 = I don't know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person1_Person5_Relationship,"Please think about the relations between these people you told me about earlier.  Some of them may be total strangers in the sense that they wouldn't recognize one another if they bumped into each other on the street.  Others may know each other a bit, or they may be especially close.  Think about (1 ) and (5 ).  How close are they to one another:",DCW_211101.doc,encoded values,,,,,,,PhenX,PX211101210400,,,,,1 = Very close,2 = Sort of close,3 = Not very close,4 = Don't know each other,8 = I don't know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person1_Person6_Relationship,"Please think about the relations between these people you told me about earlier.  Some of them may be total strangers in the sense that they wouldn't recognize one another if they bumped into each other on the street.  Others may know each other a bit, or they may be especially close.  Think about (1 ) and (6 ).  How close are they to one another:",DCW_211101.doc,encoded values,,,,,,,PhenX,PX211101210500,,,,,1 = Very close,2 = Sort of close,3 = Not very close,4 = Don't know each other,8 = I don't know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person1_Person7_Relationship,"Please think about the relations between these people you told me about earlier.  Some of them may be total strangers in the sense that they wouldn't recognize one another if they bumped into each other on the street.  Others may know each other a bit, or they may be especially close.  Think about (1 ) and (7 ).  How close are they to one another:",DCW_211101.doc,encoded values,,,,,,,PhenX,PX211101210600,,,,,1 = Very close,2 = Sort of close,3 = Not very close,4 = Don't know each other,8 = I don't know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person1_Person8_Relationship,"Please think about the relations between these people you told me about earlier.  Some of them may be total strangers in the sense that they wouldn't recognize one another if they bumped into each other on the street.  Others may know each other a bit, or they may be especially close.  Think about (1 ) and (8 ).  How close are they to one another:",DCW_211101.doc,encoded values,,,,,,,PhenX,PX211101210700,,,,,1 = Very close,2 = Sort of close,3 = Not very close,4 = Don't know each other,8 = I don't know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person1_Person9_Relationship,"Please think about the relations between these people you told me about earlier.  Some of them may be total strangers in the sense that they wouldn't recognize one another if they bumped into each other on the street.  Others may know each other a bit, or they may be especially close.  Think about (1 ) and (9 ).  How close are they to one another:",DCW_211101.doc,encoded values,,,,,,,PhenX,PX211101210800,,,,,1 = Very close,2 = Sort of close,3 = Not very close,4 = Don't know each other,8 = I don't know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person1_Person10_Relationship,"Please think about the relations between these people you told me about earlier.  Some of them may be total strangers in the sense that they wouldn't recognize one another if they bumped into each other on the street.  Others may know each other a bit, or they may be especially close.  Think about (1 ) and (10 ).  How close are they to one another:",DCW_211101.doc,encoded values,,,,,,,PhenX,PX211101210900,,,,,1 = Very close,2 = Sort of close,3 = Not very close,4 = Don't know each other,8 = I don't know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person2_Person3_Relationship,"Please think about the relations between these people you told me about earlier.  Some of them may be total strangers in the sense that they wouldn't recognize one another if they bumped into each other on the street.  Others may know each other a bit, or they may be especially close.  Think about (2 ) and (3 ).  How close are they to one another:",DCW_211101.doc,encoded values,,,,,,,PhenX,PX211101220100,,,,,1 = Very close,2 = Sort of close,3 = Not very close,4 = Don't know each other,8 = I don't know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person2_Person4_Relationship,"Please think about the relations between these people you told me about earlier.  Some of them may be total strangers in the sense that they wouldn't recognize one another if they bumped into each other on the street.  Others may know each other a bit, or they may be especially close.  Think about (2 ) and (4 ).  How close are they to one another:",DCW_211101.doc,encoded values,,,,,,,PhenX,PX211101220200,,,,,1 = Very close,2 = Sort of close,3 = Not very close,4 = Don't know each other,8 = I don't know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person2_Person5_Relationship,"Please think about the relations between these people you told me about earlier.  Some of them may be total strangers in the sense that they wouldn't recognize one another if they bumped into each other on the street.  Others may know each other a bit, or they may be especially close.  Think about (2 ) and (5 ).  How close are they to one another:",DCW_211101.doc,encoded values,,,,,,,PhenX,PX211101220300,,,,,1 = Very close,2 = Sort of close,3 = Not very close,4 = Don't know each other,8 = I don't know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person2_Person6_Relationship,"Please think about the relations between these people you told me about earlier.  Some of them may be total strangers in the sense that they wouldn't recognize one another if they bumped into each other on the street.  Others may know each other a bit, or they may be especially close.  Think about (2 ) and (6 ).  How close are they to one another:",DCW_211101.doc,encoded values,,,,,,,PhenX,PX211101220400,,,,,1 = Very close,2 = Sort of close,3 = Not very close,4 = Don't know each other,8 = I don't know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person2_Person7_Relationship,"Please think about the relations between these people you told me about earlier.  Some of them may be total strangers in the sense that they wouldn't recognize one another if they bumped into each other on the street.  Others may know each other a bit, or they may be especially close.  Think about (2 ) and (7 ).  How close are they to one another:",DCW_211101.doc,encoded values,,,,,,,PhenX,PX211101220500,,,,,1 = Very close,2 = Sort of close,3 = Not very close,4 = Don't know each other,8 = I don't know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person2_Person8_Relationship,"Please think about the relations between these people you told me about earlier.  Some of them may be total strangers in the sense that they wouldn't recognize one another if they bumped into each other on the street.  Others may know each other a bit, or they may be especially close.  Think about (2 ) and (8 ).  How close are they to one another:",DCW_211101.doc,encoded values,,,,,,,PhenX,PX211101220600,,,,,1 = Very close,2 = Sort of close,3 = Not very close,4 = Don't know each other,8 = I don't know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person2_Person9_Relationship,"Please think about the relations between these people you told me about earlier.  Some of them may be total strangers in the sense that they wouldn't recognize one another if they bumped into each other on the street.  Others may know each other a bit, or they may be especially close.  Think about (2 ) and (9 ).  How close are they to one another:",DCW_211101.doc,encoded values,,,,,,,PhenX,PX211101220700,,,,,1 = Very close,2 = Sort of close,3 = Not very close,4 = Don't know each other,8 = I don't know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person2_Person10_Relationship,"Please think about the relations between these people you told me about earlier.  Some of them may be total strangers in the sense that they wouldn't recognize one another if they bumped into each other on the street.  Others may know each other a bit, or they may be especially close.  Think about (2 ) and (10 ).  How close are they to one another:",DCW_211101.doc,encoded values,,,,,,,PhenX,PX211101220800,,,,,1 = Very close,2 = Sort of close,3 = Not very close,4 = Don't know each other,8 = I don't know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person3_Person4_Relationship,"Please think about the relations between these people you told me about earlier.  Some of them may be total strangers in the sense that they wouldn't recognize one another if they bumped into each other on the street.  Others may know each other a bit, or they may be especially close.  Think about (3 ) and (4 ).  How close are they to one another:",DCW_211101.doc,encoded values,,,,,,,PhenX,PX211101230100,,,,,1 = Very close,2 = Sort of close,3 = Not very close,4 = Don't know each other,8 = I don't know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person3_Person5_Relationship,"Please think about the relations between these people you told me about earlier.  Some of them may be total strangers in the sense that they wouldn't recognize one another if they bumped into each other on the street.  Others may know each other a bit, or they may be especially close.  Think about (3 ) and (5 ).  How close are they to one another:",DCW_211101.doc,encoded values,,,,,,,PhenX,PX211101230200,,,,,1 = Very close,2 = Sort of close,3 = Not very close,4 = Don't know each other,8 = I don't know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person3_Person6_Relationship,"Please think about the relations between these people you told me about earlier.  Some of them may be total strangers in the sense that they wouldn't recognize one another if they bumped into each other on the street.  Others may know each other a bit, or they may be especially close.  Think about (3 ) and (6 ).  How close are they to one another:",DCW_211101.doc,encoded values,,,,,,,PhenX,PX211101230300,,,,,1 = Very close,2 = Sort of close,3 = Not very close,4 = Don't know each other,8 = I don't know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person3_Person7_Relationship,"Please think about the relations between these people you told me about earlier.  Some of them may be total strangers in the sense that they wouldn't recognize one another if they bumped into each other on the street.  Others may know each other a bit, or they may be especially close.  Think about (3 ) and (7 ).  How close are they to one another:",DCW_211101.doc,encoded values,,,,,,,PhenX,PX211101230400,,,,,1 = Very close,2 = Sort of close,3 = Not very close,4 = Don't know each other,8 = I don't know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person3_Person8_Relationship,"Please think about the relations between these people you told me about earlier.  Some of them may be total strangers in the sense that they wouldn't recognize one another if they bumped into each other on the street.  Others may know each other a bit, or they may be especially close.  Think about (3 ) and (8 ).  How close are they to one another:",DCW_211101.doc,encoded values,,,,,,,PhenX,PX211101230500,,,,,1 = Very close,2 = Sort of close,3 = Not very close,4 = Don't know each other,8 = I don't know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person3_Person9_Relationship,"Please think about the relations between these people you told me about earlier.  Some of them may be total strangers in the sense that they wouldn't recognize one another if they bumped into each other on the street.  Others may know each other a bit, or they may be especially close.  Think about (3 ) and (9 ).  How close are they to one another:",DCW_211101.doc,encoded values,,,,,,,PhenX,PX211101230600,,,,,1 = Very close,2 = Sort of close,3 = Not very close,4 = Don't know each other,8 = I don't know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person3_Person10_Relationship,"Please think about the relations between these people you told me about earlier.  Some of them may be total strangers in the sense that they wouldn't recognize one another if they bumped into each other on the street.  Others may know each other a bit, or they may be especially close.  Think about (3 ) and (10 ).  How close are they to one another:",DCW_211101.doc,encoded values,,,,,,,PhenX,PX211101230700,,,,,1 = Very close,2 = Sort of close,3 = Not very close,4 = Don't know each other,8 = I don't know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person4_Person5_Relationship,"Please think about the relations between these people you told me about earlier.  Some of them may be total strangers in the sense that they wouldn't recognize one another if they bumped into each other on the street.  Others may know each other a bit, or they may be especially close.  Think about (4 ) and (5 ).  How close are they to one another:",DCW_211101.doc,encoded values,,,,,,,PhenX,PX211101240100,,,,,1 = Very close,2 = Sort of close,3 = Not very close,4 = Don't know each other,8 = I don't know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person4_Person6_Relationship,"Please think about the relations between these people you told me about earlier.  Some of them may be total strangers in the sense that they wouldn't recognize one another if they bumped into each other on the street.  Others may know each other a bit, or they may be especially close.  Think about (4 ) and (6 ).  How close are they to one another:",DCW_211101.doc,encoded values,,,,,,,PhenX,PX211101240200,,,,,1 = Very close,2 = Sort of close,3 = Not very close,4 = Don't know each other,8 = I don't know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person4_Person7_Relationship,"Please think about the relations between these people you told me about earlier.  Some of them may be total strangers in the sense that they wouldn't recognize one another if they bumped into each other on the street.  Others may know each other a bit, or they may be especially close.  Think about (4 ) and (7 ).  How close are they to one another:",DCW_211101.doc,encoded values,,,,,,,PhenX,PX211101240300,,,,,1 = Very close,2 = Sort of close,3 = Not very close,4 = Don't know each other,8 = I don't know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person4_Person8_Relationship,"Please think about the relations between these people you told me about earlier.  Some of them may be total strangers in the sense that they wouldn't recognize one another if they bumped into each other on the street.  Others may know each other a bit, or they may be especially close.  Think about (4 ) and (8 ).  How close are they to one another:",DCW_211101.doc,encoded values,,,,,,,PhenX,PX211101240400,,,,,1 = Very close,2 = Sort of close,3 = Not very close,4 = Don't know each other,8 = I don't know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person4_Person9_Relationship,"Please think about the relations between these people you told me about earlier.  Some of them may be total strangers in the sense that they wouldn't recognize one another if they bumped into each other on the street.  Others may know each other a bit, or they may be especially close.  Think about (4 ) and (9 ).  How close are they to one another:",DCW_211101.doc,encoded values,,,,,,,PhenX,PX211101240500,,,,,1 = Very close,2 = Sort of close,3 = Not very close,4 = Don't know each other,8 = I don't know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person4_Person10_Relationship,"Please think about the relations between these people you told me about earlier.  Some of them may be total strangers in the sense that they wouldn't recognize one another if they bumped into each other on the street.  Others may know each other a bit, or they may be especially close.  Think about (4 ) and (10 ).  How close are they to one another:",DCW_211101.doc,encoded values,,,,,,,PhenX,PX211101240600,,,,,1 = Very close,2 = Sort of close,3 = Not very close,4 = Don't know each other,8 = I don't know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX211101_Person5_Person6_Relationship,"Please think about the relations between these people you told me about earlier.  Some of them may be total strangers in the sense that they wouldn't recognize one another if they bumped into each other on the street.  Others may know each other a bit, or they may be especially close.  Think about (5 ) and (6 ).  How close are they to one another:",DCW_211101.doc,encoded values,,,,,,,PhenX,PX211101250100,,,,,1 = Very close,2 = Sort of close,3 = Not very close,4 = Don't know each other,8 = I don't know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
